id,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion
13782,5,201.81,0,1,Rural,0,Phone,Buy One Get One,0
13783,11,29.99,1,0,Urban,1,Phone,Buy One Get One,0
13784,6,29.99,0,1,Rural,1,Web,Discount,0
13785,12,47.26,1,0,Surburban,1,Phone,No Offer,0
13786,12,193.76,1,0,Surburban,1,Web,Discount,1
13787,3,358.84,1,0,Surburban,1,Phone,Buy One Get One,0
13788,5,29.99,0,1,Urban,0,Phone,Discount,1
13789,6,96.91,1,0,Urban,0,Web,Discount,0
13790,3,89.24,1,0,Urban,0,Phone,Discount,1
13791,10,198.19,0,1,Surburban,1,Phone,Buy One Get One,0
13792,3,167.94,0,1,Urban,0,Phone,Buy One Get One,0
13793,1,97.04,1,0,Urban,1,Phone,Buy One Get One,0
13794,7,168.39,1,0,Urban,0,Web,No Offer,1
13795,3,520,0,1,Rural,1,Multichannel,Discount,0
13796,10,115.71,1,0,Surburban,1,Phone,Discount,0
13797,5,197.94,1,0,Rural,0,Web,No Offer,0
13798,10,231.05,0,1,Surburban,0,Multichannel,Discount,0
13799,10,33.91,0,1,Urban,1,Web,No Offer,0
13800,9,325.12,0,1,Urban,0,Web,No Offer,0
13801,2,486.54,1,0,Surburban,1,Web,Buy One Get One,0
13802,1,245.67,0,1,Surburban,0,Web,No Offer,0
13803,2,472.53,1,1,Rural,0,Web,No Offer,0
13804,2,564.94,1,0,Surburban,1,Multichannel,Discount,0
13805,10,250.48,1,0,Surburban,0,Multichannel,Buy One Get One,0
13806,6,456.22,1,0,Urban,0,Phone,Buy One Get One,0
13807,7,384.14,0,1,Surburban,0,Web,Buy One Get One,0
13808,4,29.99,1,0,Urban,1,Web,Discount,0
13809,8,138.78,1,0,Rural,1,Web,Discount,0
13810,4,320.4,1,1,Surburban,1,Phone,Discount,1
13811,1,417.79,0,1,Surburban,0,Multichannel,Buy One Get One,0
13812,6,90.24,0,1,Urban,1,Phone,Buy One Get One,0
13813,3,349.47,0,1,Surburban,0,Web,No Offer,0
13814,4,29.99,1,0,Urban,1,Web,No Offer,0
13815,1,287.72,1,1,Rural,0,Web,Discount,1
13816,10,161.68,1,0,Surburban,1,Web,Discount,0
13817,12,87.61,1,0,Surburban,0,Phone,Buy One Get One,1
13818,1,408.87,0,1,Urban,0,Phone,Buy One Get One,1
13819,3,2046.91,1,1,Surburban,1,Multichannel,Discount,1
13820,3,148.08,0,1,Surburban,0,Phone,Buy One Get One,0
13821,3,126.01,1,0,Urban,0,Phone,Buy One Get One,0
13822,2,67.65,0,1,Urban,1,Web,Discount,0
13823,12,529.04,1,0,Surburban,1,Phone,Discount,0
13824,3,290.82,0,1,Urban,1,Phone,Buy One Get One,0
13825,12,190.3,0,1,Urban,0,Phone,Buy One Get One,0
13826,5,187.7,0,1,Surburban,0,Phone,Discount,0
13827,2,403.7,0,1,Urban,0,Multichannel,No Offer,1
13828,3,719.57,1,1,Urban,1,Phone,Buy One Get One,0
13829,10,29.99,0,1,Urban,1,Phone,Discount,0
13830,9,238.99,1,0,Urban,0,Multichannel,No Offer,0
13831,4,119.58,0,1,Surburban,1,Web,Buy One Get One,0
13832,7,124.42,1,0,Urban,0,Phone,Discount,0
13833,1,227.6,0,1,Rural,1,Web,Buy One Get One,0
13834,1,418.15,0,1,Urban,0,Multichannel,Discount,0
13835,10,190.34,0,1,Surburban,0,Web,No Offer,0
13836,2,29.99,0,1,Urban,1,Web,Discount,0
13837,9,59.22,1,0,Rural,0,Web,Discount,0
13838,2,65.92,1,0,Surburban,0,Web,No Offer,0
13839,1,381.81,1,0,Urban,0,Web,No Offer,0
13840,9,83.3,0,1,Surburban,1,Web,Discount,0
13841,10,213.81,0,1,Urban,0,Phone,No Offer,0
13842,10,448.53,1,0,Surburban,0,Multichannel,Discount,0
13843,2,482.95,1,0,Urban,0,Multichannel,Discount,0
13844,6,331.64,1,1,Urban,0,Multichannel,No Offer,0
13845,1,559.84,0,1,Urban,1,Multichannel,Buy One Get One,0
13846,11,44.04,1,0,Rural,1,Phone,No Offer,0
13847,2,423.54,0,1,Urban,0,Web,Discount,1
13848,12,198.53,0,1,Urban,0,Phone,Buy One Get One,0
13849,5,297.59,0,1,Urban,0,Web,Discount,0
13850,6,104.03,1,0,Urban,1,Web,Buy One Get One,0
13851,1,29.99,0,1,Surburban,1,Phone,Buy One Get One,0
13852,1,844.11,1,0,Surburban,1,Multichannel,No Offer,0
13853,1,334.08,0,1,Surburban,0,Web,Discount,0
13854,10,245.98,0,1,Urban,1,Phone,Buy One Get One,0
13855,6,565.9,1,0,Surburban,1,Phone,Discount,1
13856,12,40.4,0,1,Urban,0,Web,Discount,0
13857,3,51.02,1,0,Surburban,1,Web,Buy One Get One,1
13858,4,78.68,0,1,Urban,0,Phone,Discount,0
13859,9,193.08,1,0,Urban,1,Web,Discount,0
13860,9,29.99,1,0,Urban,1,Phone,Discount,0
13861,2,344.38,1,1,Urban,0,Web,Discount,0
13862,2,768.2,1,0,Surburban,1,Web,Discount,0
13863,4,124.94,0,1,Rural,0,Web,Discount,0
13864,10,144.97,1,0,Rural,1,Web,Buy One Get One,0
13865,8,293.8,1,1,Rural,1,Phone,Discount,0
13866,2,66.15,0,1,Surburban,0,Phone,Buy One Get One,1
13867,6,29.99,1,0,Rural,0,Phone,No Offer,0
13868,9,52.25,0,1,Urban,1,Web,Buy One Get One,0
13869,9,29.99,0,1,Urban,0,Phone,Buy One Get One,0
13870,9,29.99,0,1,Surburban,0,Phone,No Offer,0
13871,12,67.77,0,1,Surburban,0,Phone,Buy One Get One,0
13872,1,29.99,1,0,Urban,0,Phone,No Offer,0
13873,6,74.1,1,0,Urban,0,Web,Discount,0
13874,10,117.73,1,0,Urban,1,Phone,Buy One Get One,0
13875,11,493.47,0,1,Surburban,0,Multichannel,Buy One Get One,0
13876,4,60.54,0,1,Surburban,1,Web,Discount,0
13877,7,518.38,1,0,Rural,1,Web,No Offer,0
13878,11,29.99,0,1,Surburban,1,Web,Discount,1
13879,12,170.64,1,0,Surburban,0,Phone,No Offer,0
13880,4,233.93,1,0,Urban,1,Multichannel,Buy One Get One,0
13881,9,84.26,0,1,Surburban,1,Web,Discount,0
13882,7,29.99,1,0,Urban,0,Web,Discount,0
13883,8,460.91,1,0,Urban,0,Web,Buy One Get One,0
13884,8,74.91,1,0,Surburban,1,Phone,No Offer,0
13885,1,221.66,1,0,Urban,1,Web,Discount,1
13886,1,29.99,1,0,Urban,1,Phone,No Offer,0
13887,5,132.01,0,1,Surburban,0,Web,Discount,0
13888,10,29.99,0,1,Rural,1,Phone,No Offer,0
13889,4,148.14,1,0,Surburban,0,Web,Buy One Get One,0
13890,2,273.82,1,0,Urban,0,Web,No Offer,1
13891,4,44.11,1,0,Surburban,1,Phone,No Offer,0
13892,2,244.09,1,0,Surburban,1,Multichannel,Buy One Get One,0
13893,12,150.01,0,1,Surburban,1,Phone,Discount,0
13894,2,695.11,1,1,Rural,1,Web,Buy One Get One,1
13895,10,51.4,0,1,Surburban,1,Web,No Offer,0
13896,2,684.92,0,1,Urban,1,Phone,Discount,0
13897,7,225.99,1,0,Urban,0,Phone,No Offer,0
13898,11,710.53,0,1,Urban,1,Phone,No Offer,0
13899,1,158.7,0,1,Urban,1,Phone,Discount,0
13900,8,29.99,0,1,Surburban,0,Phone,Discount,0
13901,11,41.63,1,0,Urban,0,Phone,No Offer,0
13902,1,647.72,0,1,Urban,1,Multichannel,Buy One Get One,1
13903,11,265,1,0,Surburban,1,Web,Discount,0
13904,11,215.75,0,1,Rural,0,Web,No Offer,0
13905,4,120.47,1,0,Urban,0,Phone,No Offer,1
13906,1,417.15,1,1,Urban,0,Web,Discount,0
13907,4,76.61,0,1,Surburban,1,Phone,No Offer,0
13908,7,152.34,1,0,Rural,0,Web,Discount,0
13909,3,29.99,1,0,Urban,1,Web,Buy One Get One,0
13910,8,153.05,0,1,Urban,0,Web,Buy One Get One,0
13911,6,452.96,1,1,Surburban,0,Phone,No Offer,1
13912,5,29.99,0,1,Rural,1,Web,Discount,0
13913,10,224.37,1,0,Surburban,1,Phone,No Offer,0
13914,4,55.14,1,0,Urban,1,Web,Buy One Get One,0
13915,6,36.52,1,0,Surburban,0,Phone,No Offer,0
13916,11,66.19,1,0,Urban,1,Web,Buy One Get One,0
13917,2,337.47,0,1,Surburban,0,Phone,No Offer,0
13918,6,62.33,1,0,Surburban,1,Web,Buy One Get One,0
13919,10,477.45,0,1,Surburban,0,Multichannel,Buy One Get One,0
13920,3,267.76,1,1,Urban,1,Web,No Offer,0
13921,4,487.1,1,0,Surburban,0,Phone,Discount,1
13922,3,1165.9,0,1,Urban,1,Multichannel,Discount,0
13923,11,29.99,1,0,Surburban,1,Web,Buy One Get One,0
13924,4,90.87,1,0,Urban,0,Phone,Discount,0
13925,10,291.64,0,1,Urban,0,Phone,No Offer,0
13926,6,202.92,1,1,Rural,1,Web,Buy One Get One,0
13927,2,61.76,1,0,Surburban,0,Web,No Offer,0
13928,7,188.34,1,0,Urban,1,Web,Discount,0
13929,8,334.77,0,1,Urban,0,Multichannel,Discount,0
13930,5,56.3,1,0,Urban,0,Web,No Offer,0
13931,9,279.33,0,1,Rural,1,Phone,Discount,0
13932,6,259.98,1,0,Surburban,1,Phone,No Offer,0
13933,3,100.98,1,0,Surburban,0,Web,Buy One Get One,0
13934,4,704.16,0,1,Urban,1,Phone,Discount,0
13935,5,223.15,0,1,Rural,1,Web,Discount,0
13936,10,48.12,0,1,Urban,0,Web,Buy One Get One,1
13937,8,336.95,0,1,Urban,0,Multichannel,Buy One Get One,0
13938,5,42.89,1,0,Urban,1,Phone,Buy One Get One,0
13939,7,82.81,1,0,Urban,1,Phone,No Offer,0
13940,1,191.39,0,1,Urban,0,Web,Discount,0
13941,6,34.63,0,1,Urban,0,Phone,Discount,0
13942,7,105.52,0,1,Surburban,1,Web,No Offer,0
13943,2,624.32,1,0,Rural,1,Phone,Discount,0
13944,4,217.52,1,0,Rural,0,Phone,Buy One Get One,0
13945,10,270.29,1,0,Urban,1,Phone,Buy One Get One,0
13946,2,198.89,1,0,Surburban,1,Web,No Offer,0
13947,5,68.62,1,0,Surburban,0,Web,No Offer,0
13948,5,513.06,1,1,Surburban,1,Multichannel,Buy One Get One,0
13949,1,462.96,0,1,Urban,1,Web,Discount,1
13950,5,649.6,1,1,Urban,1,Multichannel,Discount,0
13951,10,67.4,1,0,Urban,0,Web,Discount,0
13952,6,196.05,1,0,Surburban,0,Phone,Buy One Get One,0
13953,2,69.35,1,0,Urban,1,Phone,No Offer,0
13954,9,327.43,0,1,Surburban,1,Multichannel,Buy One Get One,0
13955,1,144.9,1,0,Rural,1,Web,Buy One Get One,0
13956,7,318.33,0,1,Surburban,0,Multichannel,No Offer,0
13957,6,288.39,0,1,Urban,0,Web,Buy One Get One,0
13958,6,29.99,0,1,Urban,0,Phone,No Offer,0
13959,12,60.23,0,1,Surburban,1,Phone,Discount,0
13960,12,468.81,1,0,Rural,0,Multichannel,Buy One Get One,0
13961,4,444.94,0,1,Surburban,1,Multichannel,Buy One Get One,0
13962,2,29.99,0,1,Rural,0,Phone,Buy One Get One,0
13963,9,242.62,1,0,Urban,0,Phone,No Offer,0
13964,9,40.44,1,0,Urban,0,Web,No Offer,0
13965,3,446.05,1,0,Surburban,0,Phone,No Offer,0
13966,8,192.62,0,1,Urban,1,Phone,Discount,0
13967,6,138.75,1,0,Surburban,0,Phone,Discount,0
13968,5,175.8,0,1,Urban,1,Phone,Buy One Get One,0
13969,4,175.97,1,0,Urban,0,Phone,Buy One Get One,0
13970,11,425.25,0,1,Surburban,0,Phone,Buy One Get One,0
13971,4,99.75,1,0,Surburban,0,Phone,Buy One Get One,0
13972,5,167.25,0,1,Urban,0,Phone,Buy One Get One,0
13973,9,199.47,0,1,Urban,0,Web,Discount,0
13974,5,29.99,1,0,Surburban,0,Web,Buy One Get One,0
13975,3,327.62,1,0,Urban,0,Multichannel,Buy One Get One,0
13976,5,126.53,1,0,Surburban,0,Phone,Buy One Get One,1
13977,3,327.13,1,1,Surburban,0,Web,Discount,0
13978,5,263.92,1,1,Surburban,1,Web,Buy One Get One,0
13979,2,246.67,1,1,Surburban,1,Web,Buy One Get One,1
13980,8,29.99,1,0,Urban,0,Web,No Offer,0
13981,1,665.49,0,1,Urban,1,Multichannel,Discount,0
13982,10,64.67,0,1,Rural,1,Phone,Buy One Get One,1
13983,11,29.99,0,1,Surburban,0,Phone,Discount,0
13984,11,29.99,1,0,Surburban,0,Phone,No Offer,0
13985,10,33.31,0,1,Surburban,1,Web,No Offer,1
13986,10,142.67,1,0,Surburban,0,Web,Buy One Get One,0
13987,9,420.77,1,0,Rural,0,Multichannel,Discount,0
13988,8,191.07,0,1,Urban,0,Phone,Buy One Get One,0
13989,11,29.99,0,1,Surburban,0,Phone,Discount,1
13990,3,307.27,0,1,Urban,0,Web,Buy One Get One,0
13991,7,107.32,1,0,Urban,0,Phone,Buy One Get One,0
13992,11,77.52,0,1,Surburban,1,Web,No Offer,0
13993,1,289.75,0,1,Rural,1,Multichannel,No Offer,0
13994,2,193.04,1,0,Urban,0,Web,Discount,0
13995,10,293.52,1,1,Rural,0,Phone,Buy One Get One,1
13996,11,152.31,0,1,Rural,1,Web,Discount,0
13997,10,29.99,1,0,Rural,0,Web,Discount,0
13998,1,29.99,0,1,Surburban,1,Web,Discount,0
13999,10,332.8,1,0,Urban,0,Web,Buy One Get One,1
14000,5,129.48,0,1,Surburban,1,Phone,No Offer,0
14001,2,237.73,1,1,Surburban,1,Multichannel,No Offer,0
14002,6,623.15,0,1,Urban,1,Web,No Offer,1
14003,5,268.33,1,0,Surburban,1,Web,Buy One Get One,0
14004,6,860.66,1,1,Urban,1,Multichannel,Discount,0
14005,1,418.87,1,0,Rural,1,Multichannel,Discount,1
14006,8,81.92,1,0,Urban,0,Web,Buy One Get One,0
14007,1,157.42,0,1,Rural,1,Web,Discount,0
14008,10,29.99,1,0,Urban,1,Web,Buy One Get One,0
14009,4,101.44,0,1,Surburban,1,Phone,Buy One Get One,0
14010,7,29.99,1,0,Rural,0,Web,No Offer,0
14011,6,29.99,1,0,Surburban,0,Phone,Buy One Get One,0
14012,12,159.86,1,0,Urban,1,Web,Buy One Get One,0
14013,3,139.84,1,0,Urban,1,Phone,Discount,0
14014,4,464.45,0,1,Urban,0,Web,No Offer,1
14015,10,241.05,0,1,Urban,1,Multichannel,Buy One Get One,0
14016,9,332.03,0,1,Surburban,0,Multichannel,Discount,0
14017,7,151.28,0,1,Urban,0,Phone,No Offer,1
14018,1,441.89,1,0,Urban,0,Multichannel,Discount,0
14019,4,153.19,1,0,Urban,0,Web,Discount,0
14020,9,498.51,1,0,Surburban,0,Web,Buy One Get One,0
14021,2,113.43,0,1,Urban,0,Phone,No Offer,0
14022,10,175.39,1,0,Rural,0,Phone,No Offer,0
14023,11,347.96,0,1,Surburban,0,Phone,No Offer,1
14024,2,1089.43,1,1,Rural,1,Multichannel,No Offer,0
14025,5,560.76,0,1,Rural,1,Multichannel,Buy One Get One,1
14026,3,139.59,0,1,Urban,0,Phone,Discount,0
14027,11,97.09,1,0,Rural,1,Web,Discount,0
14028,5,270.24,0,1,Urban,0,Multichannel,Discount,0
14029,2,39.23,0,1,Urban,0,Phone,No Offer,0
14030,9,45.75,1,0,Surburban,0,Web,No Offer,0
14031,2,182.07,0,1,Urban,0,Phone,Buy One Get One,1
14032,4,62.67,0,1,Urban,0,Web,No Offer,0
14033,5,34.05,0,1,Urban,0,Web,Buy One Get One,1
14034,10,93.47,1,0,Surburban,0,Web,No Offer,0
14035,5,152.51,1,0,Urban,0,Web,Discount,0
14036,11,207.28,1,0,Surburban,1,Phone,No Offer,0
14037,1,70.01,0,1,Urban,1,Web,Discount,1
14038,5,70.56,0,1,Urban,1,Phone,Discount,0
14039,9,74.55,1,0,Urban,0,Phone,No Offer,0
14040,9,226.39,1,0,Rural,1,Web,Buy One Get One,0
14041,9,29.99,1,0,Surburban,1,Phone,No Offer,0
14042,11,587.18,0,1,Rural,1,Web,No Offer,0
14043,9,145.45,1,0,Urban,0,Phone,No Offer,0
14044,2,304.95,0,1,Surburban,0,Multichannel,Buy One Get One,0
14045,2,41.53,0,1,Urban,1,Web,Discount,1
14046,2,221.59,1,0,Surburban,0,Web,Discount,0
14047,11,39.24,1,0,Surburban,0,Web,No Offer,0
14048,9,155.76,1,0,Urban,0,Web,No Offer,0
14049,1,311.55,0,1,Rural,0,Phone,No Offer,0
14050,10,121.43,1,0,Urban,0,Phone,Discount,0
14051,9,100.72,1,0,Urban,1,Web,Discount,0
14052,10,157.66,0,1,Urban,0,Phone,Buy One Get One,0
14053,9,125.43,1,0,Urban,1,Phone,Buy One Get One,0
14054,8,202.52,1,0,Rural,0,Web,No Offer,0
14055,9,57.89,1,0,Rural,0,Phone,No Offer,0
14056,11,419.33,0,1,Urban,0,Multichannel,Buy One Get One,0
14057,1,37.64,1,0,Urban,0,Phone,Buy One Get One,0
14058,5,29.99,1,0,Urban,0,Web,No Offer,0
14059,11,203.56,1,1,Urban,0,Web,No Offer,1
14060,2,196.41,1,0,Rural,0,Web,Discount,0
14061,10,74.08,0,1,Surburban,0,Phone,Discount,0
14062,8,151.14,1,0,Rural,0,Phone,No Offer,0
14063,5,134.53,0,1,Surburban,0,Phone,Buy One Get One,0
14064,5,67.69,0,1,Urban,1,Phone,Buy One Get One,0
14065,10,49.82,1,0,Urban,1,Web,Buy One Get One,0
14066,2,29.99,1,0,Urban,0,Phone,No Offer,0
14067,8,707.27,0,1,Surburban,1,Multichannel,Buy One Get One,0
14068,6,239.92,0,1,Urban,1,Phone,Discount,0
14069,3,805.57,1,0,Urban,1,Phone,No Offer,0
14070,6,429.59,0,1,Surburban,0,Web,Buy One Get One,0
14071,6,59.38,0,1,Urban,1,Web,No Offer,0
14072,2,179.02,0,1,Urban,0,Phone,Buy One Get One,0
14073,5,241.01,1,1,Urban,0,Web,Buy One Get One,0
14074,3,102.71,1,0,Surburban,0,Web,No Offer,1
14075,2,50.07,0,1,Urban,0,Web,No Offer,0
14076,4,112.79,1,0,Urban,1,Phone,Buy One Get One,0
14077,9,84.08,1,0,Urban,0,Phone,Buy One Get One,0
14078,8,41.67,1,0,Urban,0,Phone,Buy One Get One,0
14079,8,43.19,0,1,Surburban,1,Phone,Buy One Get One,0
14080,5,158.97,0,1,Urban,1,Phone,No Offer,1
14081,9,118.03,1,0,Urban,0,Phone,No Offer,0
14082,9,29.99,1,0,Urban,1,Phone,No Offer,0
14083,10,63.8,0,1,Surburban,0,Web,Discount,0
14084,9,41.14,0,1,Urban,1,Phone,Buy One Get One,0
14085,6,148.39,1,0,Urban,0,Phone,Buy One Get One,0
14086,4,29.99,0,1,Urban,1,Phone,No Offer,0
14087,1,120.97,0,1,Surburban,0,Web,No Offer,0
14088,9,365.59,1,1,Rural,0,Multichannel,Buy One Get One,1
14089,6,85.84,1,0,Surburban,0,Web,Buy One Get One,0
14090,2,737.07,1,0,Urban,1,Multichannel,Buy One Get One,0
14091,8,29.99,0,1,Surburban,1,Web,Discount,0
14092,10,56.3,0,1,Surburban,1,Web,Discount,0
14093,5,260.35,1,0,Surburban,1,Multichannel,Discount,0
14094,1,443.59,1,0,Urban,0,Web,Discount,1
14095,2,389.51,1,0,Urban,1,Phone,No Offer,0
14096,8,517.94,1,0,Surburban,1,Multichannel,Discount,0
14097,7,299.89,0,1,Urban,1,Web,Buy One Get One,0
14098,2,222.36,1,1,Surburban,0,Phone,Buy One Get One,0
14099,11,29.99,1,0,Rural,0,Web,Discount,0
14100,10,228.73,1,0,Surburban,0,Phone,Buy One Get One,0
14101,4,179.96,0,1,Urban,0,Web,No Offer,0
14102,7,185.66,0,1,Rural,1,Phone,Buy One Get One,0
14103,2,1006.43,0,1,Urban,1,Multichannel,Discount,1
14104,1,336.72,0,1,Urban,0,Phone,Buy One Get One,0
14105,1,59.78,1,0,Urban,1,Phone,Buy One Get One,0
14106,8,88.31,0,1,Urban,1,Phone,Buy One Get One,0
14107,1,153.78,0,1,Urban,0,Web,Buy One Get One,0
14108,5,511.77,0,1,Urban,1,Web,Buy One Get One,0
14109,1,138.65,0,1,Rural,1,Phone,Buy One Get One,0
14110,1,155.24,1,0,Urban,0,Phone,No Offer,1
14111,6,126.49,1,0,Surburban,1,Phone,Discount,0
14112,5,48.84,0,1,Rural,1,Web,Discount,0
14113,10,44.73,0,1,Urban,1,Phone,No Offer,0
14114,2,1073.42,0,1,Surburban,1,Phone,Discount,0
14115,11,196.94,0,1,Urban,0,Web,No Offer,0
14116,7,305.77,0,1,Urban,0,Phone,Buy One Get One,0
14117,11,29.99,1,0,Urban,0,Phone,Discount,0
14118,7,648.8,1,1,Surburban,1,Phone,Buy One Get One,1
14119,3,1118.5,1,0,Surburban,1,Phone,Discount,1
14120,11,29.99,1,0,Urban,0,Web,Discount,0
14121,2,541.23,1,0,Urban,1,Web,No Offer,0
14122,10,72.97,1,0,Urban,1,Phone,Buy One Get One,0
14123,3,29.99,0,1,Surburban,0,Web,No Offer,1
14124,4,61.38,1,0,Urban,0,Phone,Buy One Get One,1
14125,6,112.51,1,0,Urban,0,Phone,Discount,0
14126,2,100.01,0,1,Surburban,1,Web,Discount,0
14127,8,247.7,0,1,Rural,0,Phone,Buy One Get One,1
14128,11,214.42,0,1,Surburban,0,Phone,Discount,0
14129,4,29.99,0,1,Surburban,1,Web,Buy One Get One,0
14130,6,44.32,0,1,Urban,0,Web,No Offer,1
14131,1,278.21,0,1,Surburban,1,Phone,Buy One Get One,0
14132,1,348.28,1,0,Surburban,1,Phone,Buy One Get One,0
14133,2,320.63,0,1,Surburban,0,Phone,Discount,1
14134,2,756.17,0,1,Surburban,1,Phone,Discount,0
14135,5,29.99,0,1,Surburban,0,Phone,Buy One Get One,1
14136,1,385.81,1,0,Surburban,0,Phone,Discount,0
14137,9,178.46,0,1,Urban,0,Web,Buy One Get One,0
14138,6,123.53,1,0,Rural,0,Phone,No Offer,1
14139,4,29.99,1,0,Urban,1,Phone,Buy One Get One,0
14140,8,29.99,1,0,Urban,1,Phone,No Offer,0
14141,10,65.82,1,0,Urban,1,Phone,Discount,0
14142,11,62.18,1,0,Surburban,0,Web,No Offer,0
14143,3,227.11,1,0,Rural,0,Multichannel,Buy One Get One,0
14144,9,109.21,1,0,Surburban,0,Phone,No Offer,0
14145,5,78.3,1,0,Urban,1,Web,No Offer,0
14146,7,476.14,1,0,Rural,0,Multichannel,Discount,0
14147,11,108.26,1,0,Surburban,1,Phone,No Offer,0
14148,3,339.76,1,1,Surburban,0,Multichannel,No Offer,0
14149,4,324.45,0,1,Urban,0,Multichannel,Buy One Get One,0
14150,8,29.99,0,1,Urban,1,Phone,Buy One Get One,0
14151,4,133.06,1,0,Surburban,1,Phone,Buy One Get One,0
14152,4,55.09,1,0,Surburban,1,Web,Buy One Get One,0
14153,3,121.27,1,0,Rural,0,Web,Buy One Get One,0
14154,10,438.12,0,1,Surburban,1,Web,No Offer,0
14155,8,319.31,1,0,Surburban,0,Multichannel,Discount,0
14156,2,156.41,1,0,Surburban,0,Phone,Buy One Get One,0
14157,3,59.93,1,0,Surburban,0,Web,No Offer,0
14158,1,105.19,1,0,Surburban,0,Phone,Buy One Get One,0
14159,6,775.54,1,0,Surburban,1,Web,Discount,0
14160,11,102.91,0,1,Urban,1,Phone,Buy One Get One,0
14161,2,48.71,1,0,Surburban,0,Web,No Offer,0
14162,7,125.78,1,0,Urban,1,Web,Discount,1
14163,9,44.12,0,1,Rural,0,Phone,Buy One Get One,0
14164,2,199.42,0,1,Surburban,1,Phone,No Offer,0
14165,9,89.44,1,0,Urban,1,Web,Discount,0
14166,4,238.19,1,1,Surburban,1,Phone,No Offer,0
14167,3,102.62,0,1,Surburban,0,Web,No Offer,0
14168,10,42.91,0,1,Surburban,1,Phone,No Offer,0
14169,4,248.02,0,1,Surburban,1,Phone,Buy One Get One,0
14170,5,422.72,1,0,Surburban,0,Multichannel,No Offer,0
14171,11,87.6,0,1,Urban,0,Phone,Buy One Get One,0
14172,2,377.67,1,0,Surburban,0,Web,Buy One Get One,0
14173,12,192.43,1,0,Urban,0,Web,Buy One Get One,0
14174,2,1039.48,0,1,Urban,1,Phone,No Offer,0
14175,1,29.99,0,1,Surburban,1,Phone,No Offer,1
14176,5,260.06,0,1,Surburban,0,Phone,Buy One Get One,0
14177,3,434.68,0,1,Urban,0,Phone,Discount,0
14178,1,719.68,0,1,Urban,1,Web,Buy One Get One,0
14179,1,168.49,1,0,Surburban,0,Phone,Discount,0
14180,3,51.12,0,1,Urban,0,Phone,Buy One Get One,0
14181,10,171.41,0,1,Surburban,0,Phone,Discount,0
14182,10,369.61,1,0,Surburban,0,Multichannel,No Offer,0
14183,5,183.75,0,1,Rural,0,Web,Buy One Get One,0
14184,10,47.68,0,1,Urban,0,Phone,Buy One Get One,0
14185,2,274.55,0,1,Urban,1,Web,Buy One Get One,0
14186,2,95.65,1,0,Surburban,0,Phone,No Offer,0
14187,5,361.95,1,0,Surburban,0,Web,Discount,1
14188,2,51.42,1,0,Urban,1,Web,No Offer,0
14189,7,96.43,0,1,Urban,0,Phone,Buy One Get One,0
14190,8,220.41,1,1,Rural,1,Multichannel,Buy One Get One,0
14191,3,730.4,1,0,Surburban,1,Multichannel,No Offer,0
14192,9,382.18,1,0,Urban,0,Phone,Buy One Get One,0
14193,6,321.72,1,0,Surburban,0,Web,No Offer,0
14194,10,29.99,1,0,Rural,0,Web,No Offer,0
14195,2,64.84,1,0,Urban,0,Phone,Discount,1
14196,9,159.25,1,0,Urban,0,Phone,No Offer,0
14197,1,2765.98,1,0,Urban,1,Web,No Offer,0
14198,1,958.43,0,1,Surburban,1,Multichannel,Discount,0
14199,7,86.48,1,0,Urban,1,Phone,No Offer,0
14200,3,187.55,0,1,Surburban,1,Phone,Buy One Get One,0
14201,10,29.99,0,1,Surburban,0,Phone,Buy One Get One,0
14202,1,822.62,1,0,Surburban,1,Web,Discount,0
14203,1,145.61,1,0,Surburban,1,Phone,Buy One Get One,0
14204,9,108.04,0,1,Surburban,1,Phone,Discount,0
14205,7,32.6,1,0,Surburban,1,Web,No Offer,0
14206,7,29.99,0,1,Rural,0,Phone,Buy One Get One,0
14207,4,145.45,0,1,Surburban,1,Web,Buy One Get One,0
14208,9,97.6,0,1,Urban,1,Phone,No Offer,0
14209,6,29.99,0,1,Urban,0,Web,Buy One Get One,0
14210,9,312.11,1,0,Rural,0,Phone,Discount,0
14211,10,142.04,0,1,Urban,1,Phone,Buy One Get One,0
14212,5,29.99,0,1,Surburban,1,Phone,Buy One Get One,0
14213,1,564.15,0,1,Urban,1,Multichannel,Discount,0
14214,6,61.72,1,0,Surburban,1,Web,Buy One Get One,0
14215,10,159.85,1,0,Urban,0,Web,No Offer,0
14216,3,56.83,1,0,Urban,1,Web,Discount,0
14217,3,109.35,0,1,Surburban,0,Web,Discount,0
14218,4,165.99,0,1,Surburban,0,Web,Buy One Get One,0
14219,6,108.93,1,0,Urban,1,Phone,No Offer,0
14220,4,177.54,1,0,Rural,0,Web,Buy One Get One,0
14221,1,43.91,1,0,Rural,1,Phone,Discount,0
14222,4,61.76,1,0,Surburban,0,Web,No Offer,0
14223,10,684.7,1,1,Urban,1,Web,No Offer,0
14224,6,226.93,0,1,Surburban,1,Phone,Discount,0
14225,2,582.83,0,1,Urban,1,Web,No Offer,0
14226,2,754.59,1,0,Surburban,1,Web,Discount,0
14227,2,471.38,1,0,Urban,0,Phone,Discount,0
14228,2,417.69,0,1,Surburban,0,Phone,Buy One Get One,0
14229,7,338.64,1,0,Urban,0,Web,Buy One Get One,0
14230,9,1216.1,1,0,Urban,1,Multichannel,Buy One Get One,0
